,SATID,satname,program,valid,area_1,area_2
9381,S10702,Landsat 3,Landsat,1.0,9.9,11.88
9382,S10703,AMSAT-OSCAR-8,AMSAT A,1.0,0.12,0.16
9383,S10704,Delta 139 main debris,-,1.0,8.4,8.4
9384,,,,0.0,,
9385,,,,0.0,,
9386,,,,0.0,,
9387,,,,0.0,,
9388,,,,0.0,,
9389,,,,0.0,,
9390,,,,0.0,,
9391,,,,0.0,,
9392,,,,0.0,,
9393,,,,0.0,,
9394,,,,0.0,,
9395,,,,0.0,,
9396,,,,0.0,,
9397,,,,0.0,,
9398,,,,0.0,,
9399,,,,0.0,,
9400,,,,0.0,,
9401,S10722,Centaur AC-46,-,1.0,28.21,28.21
9402,,,,0.0,,
9403,,,,0.0,,
9404,,,,0.0,,
9405,,,,0.0,,
9406,,,,0.0,,
9407,,,,0.0,,
9408,,,,0.0,,
9409,,,,0.0,,
9410,S10731,Kosmos-994,Parus,1.0,10.5,35.7
9411,S10732,Kosmos-3M 46-315 Stage 2,-,1.0,10.08,10.08
9412,,,,0.0,,
9413,,,,0.0,,
9414,,,,0.0,,
9415,,,,0.0,,
9416,,,,0.0,,
9417,,,,0.0,,
9418,,,,0.0,,
9419,,,,0.0,,
9420,,,,0.0,,
9421,S10744,Kosmos-996,Parus,1.0,10.5,35.7
9422,S10745,Kosmos-3M 46-314 Stage 2,-,1.0,10.08,10.08
9423,,,,0.0,,
9424,,,,0.0,,
9425,,,,0.0,,
9426,,,,0.0,,
9427,,,,0.0,,
9428,,,,0.0,,
9429,,,,0.0,,
9430,,,,0.0,,
9431,,,,0.0,,
9432,,,,0.0,,
9433,,,,0.0,,
9434,,,,0.0,,
9435,,,,0.0,,
9436,,,,0.0,,
9437,,,,0.0,,
9438,,,,0.0,,
9439,,,,0.0,,
9440,,,,0.0,,
9441,,,,0.0,,
9442,,,,0.0,,
9443,,,,0.0,,
9444,,,,0.0,,
9445,,,,0.0,,
9446,,,,0.0,,
9447,,,,0.0,,
9448,,,,0.0,,
9449,,,,0.0,,
9450,,,,0.0,,
9451,S10776,Kosmos-1000,Parus,1.0,10.5,35.7
9452,S10777,Kosmos-3M  68-307 Stage 2,-,1.0,10.08,10.08
9453,S10778,INTELSAT IVA F6,Intelsat,1.0,16.8,16.8
9454,S10779,Centaur AC-48,-,1.0,28.21,28.21
9455,,,,0.0,,
9456,,,,0.0,,
9457,,,,0.0,,
9458,,,,0.0,,
9459,,,,0.0,,
9460,,,,0.0,,
9461,,,,0.0,,
9462,S10787,OPS 8790,RHYOLITE,1.0,12.0,22.5
9463,,,,0.0,,
9464,,,,0.0,,
9465,,,,0.0,,
9466,S10792,Yuri,BS,1.0,4.68,10.68
9467,S10793,Delta 140,-,1.0,8.4,8.4
9468,,,,0.0,,
9469,,,,0.0,,
9470,,,,0.0,,
9471,,,,0.0,,
9472,,,,0.0,,
9473,,,,0.0,,
9474,,,,0.0,,
9475,,,,0.0,,
9476,,,,0.0,,
9477,,,,0.0,,
9478,,,,0.0,,
9479,,,,0.0,,
9480,,,,0.0,,
9481,,,,0.0,,
9482,,,,0.0,,
9483,,,,0.0,,
9484,,,,0.0,,
9485,,,,0.0,,
9486,,,,0.0,,
9487,,,,0.0,,
9488,,,,0.0,,
9489,,,,0.0,,
9490,,,,0.0,,
9491,,,,0.0,,
9492,,,,0.0,,
9493,S10820,DMSP F-3,DMSP,1.0,9.15,9.15
9494,,,,0.0,,
9495,,,,0.0,,
9496,,,,0.0,,
9497,,,,0.0,,
9498,,,,0.0,,
9499,,,,0.0,,
9500,,,,0.0,,
9501,,,,0.0,,
9502,,,,0.0,,
9503,,,,0.0,,
9504,,,,0.0,,
9505,,,,0.0,,
9506,,,,0.0,,
9507,,,,0.0,,
9508,,,,0.0,,
9509,,,,0.0,,
9510,,,,0.0,,
9511,,,,0.0,,
9512,,,,0.0,,
9513,,,,0.0,,
9514,,,,0.0,,
9515,,,,0.0,,
9516,,,,0.0,,
9517,,,,0.0,,
9518,,,,0.0,,
9519,,,,0.0,,
9520,,,,0.0,,
9521,,,,0.0,,
9522,,,,0.0,,
9523,,,,0.0,,
9524,,,,0.0,,
9525,,,,0.0,,
9526,S10855,OTS 2,OTS,1.0,3.84,22.32
9527,S10856,Delta 141,-,1.0,8.4,8.4
9528,,,,0.0,,
9529,,,,0.0,,
9530,,,,0.0,,
9531,,,,0.0,,
9532,,,,0.0,,
9533,,,,0.0,,
9534,,,,0.0,,
9535,,,,0.0,,
9536,,,,0.0,,
9537,,,,0.0,,
9538,,,,0.0,,
9539,,,,0.0,,
9540,,,,0.0,,
9541,,,,0.0,,
9542,,,,0.0,,
9543,,,,0.0,,
9544,,,,0.0,,
9545,,,,0.0,,
9546,,,,0.0,,
9547,,,,0.0,,
9548,,,,0.0,,
9549,,,,0.0,,
9550,,,,0.0,,
9551,,,,0.0,,
9552,,,,0.0,,
9553,,,,0.0,,
9554,,,,0.0,,
9555,,,,0.0,,
9556,,,,0.0,,
9557,,,,0.0,,
9558,,,,0.0,,
9559,,,,0.0,,
9560,,,,0.0,,
9561,,,,0.0,,
9562,,,,0.0,,
9563,,,,0.0,,
9564,S10893,Navstar 2,GPS,1.0,6.24,13.78
9565,S10894,SVS Stage 2,-,1.0,1.62,1.62
9566,,,,0.0,,
9567,,,,0.0,,
9568,,,,0.0,,
9569,,,,0.0,,
9570,,,,0.0,,
9571,,,,0.0,,
9572,,,,0.0,,
9573,,,,0.0,,
9574,,,,0.0,,
9575,,,,0.0,,
9576,,,,0.0,,
9577,,,,0.0,,
9578,,,,0.0,,
9579,,,,0.0,,
9580,,,,0.0,,
9581,,,,0.0,,
9582,,,,0.0,,
9583,,,,0.0,,
9584,,,,0.0,,
9585,S10917,Kosmos-1011,Parus,1.0,10.5,35.7
9586,S10918,Kosmos-3M 68-310 Stage 2,-,1.0,10.08,10.08
9587,,,,0.0,,
9588,,,,0.0,,
9589,,,,0.0,,
9590,,,,0.0,,
9591,,,,0.0,,
9592,,,,0.0,,
9593,S10925,Molniya-1,Molniya-1,1.0,6.16,12.04
9594,,,,0.0,,
9595,,,,0.0,,
9596,,,,0.0,,
9597,S10930,Kosmos-1013,Strela-1M,1.0,0.64,0.64
9598,S10931,Kosmos-1014,Strela-1M,1.0,0.64,0.64
9599,S10932,Kosmos-1015,Strela-1M,1.0,0.64,0.64
9600,S10933,Kosmos-1016,Strela-1M,1.0,0.64,0.64
9601,S10934,Kosmos-1017,Strela-1M,1.0,0.64,0.64
9602,S10935,Kosmos-1018,Strela-1M,1.0,0.64,0.64
9603,S10936,Kosmos-1019,Strela-1M,1.0,0.64,0.64
9604,S10937,Kosmos-1020,Strela-1M,1.0,0.64,0.64
9605,S10938,Kosmos-3M 16-321 Stage 2,-,1.0,10.08,10.08
9606,,,,0.0,,
9607,,,,0.0,,
9608,S10942,Transtage 33,-,1.0,14.26,14.26
9609,,,,0.0,,
9610,,,,0.0,,
9611,,,,0.0,,
9612,,,,0.0,,
9613,,,,0.0,,
9614,,,,0.0,,
9615,S10949,Blok-L,-,1.0,7.92,7.92
9616,,,,0.0,,
9617,,,,0.0,,
9618,,,,0.0,,
9619,S10953,GOES 3,GOES,1.0,4.94,4.94
9620,S10954,Delta 142,-,1.0,8.4,8.4
9621,,,,0.0,,
9622,,,,0.0,,
9623,,,,0.0,,
9624,,,,0.0,,
9625,,,,0.0,,
9626,,,,0.0,,
9627,S10961,Kosmos-1023,Strela-2M,1.0,6.0,6.0
9628,S10962,Kosmos-3M 16-317 Stage 2,-,1.0,10.08,10.08
9629,,,,0.0,,
9630,,,,0.0,,
9631,,,,0.0,,
9632,,,,0.0,,
9633,S10967,Seasat 1,Seasat,1.0,18.0,18.0
9634,,,,0.0,,
9635,,,,0.0,,
9636,,,,0.0,,
9637,,,,0.0,,
9638,,,,0.0,,
9639,,,,0.0,,
9640,S10974,Tsiklon-3 No. 5L Stage 3,-,1.0,6.16,6.16
9641,S10975,Comstar 203,Comstar,1.0,8.4,15.12
9642,S10976,Centaur AC-41,-,1.0,28.21,28.21
9643,,,,0.0,,
9644,,,,0.0,,
9645,,,,0.0,,
9646,,,,0.0,,
9647,S10981,Geos 2,ESA Geos,1.0,2.08,64.0
9648,,,,0.0,,
9649,,,,0.0,,
9650,,,,0.0,,
9651,,,,0.0,,
9652,,,,0.0,,
9653,S10987,Raduga,Raduga,1.0,13.75,23.75
9654,,,,0.0,,
9655,,,,0.0,,
9656,,,,0.0,,
9657,S10991,Kosmos-1027,Parus,1.0,10.5,35.7
9658,S10992,Kosmos-3M 16-313 Stage 2,-,1.0,10.08,10.08
9659,,,,0.0,,
9660,,,,0.0,,
9661,,,,0.0,,
9662,,,,0.0,,
9663,,,,0.0,,
9664,,,,0.0,,
9665,,,,0.0,,
9666,,,,0.0,,
9667,,,,0.0,,
9668,,,,0.0,,
9669,,,,0.0,,
9670,,,,0.0,,
9671,,,,0.0,,
9672,,,,0.0,,
9673,,,,0.0,,
9674,,,,0.0,,
9675,,,,0.0,,
9676,,,,0.0,,
9677,,,,0.0,,
9678,,,,0.0,,
9679,,,,0.0,,
9680,,,,0.0,,
9681,,,,0.0,,
9682,,,,0.0,,
9683,,,,0.0,,
9684,,,,0.0,,
9685,,,,0.0,,
9686,,,,0.0,,
9687,,,,0.0,,
9688,S11028,KM-B,-,1.0,0.63,0.63
9689,,,,0.0,,
9690,,,,0.0,,
9691,,,,0.0,,
9692,,,,0.0,,
9693,,,,0.0,,
9694,,,,0.0,,
9695,,,,0.0,,
9696,,,,0.0,,
9697,,,,0.0,,
9698,,,,0.0,,
9699,,,,0.0,,
9700,,,,0.0,,
9701,,,,0.0,,
9702,S11042,Kosmos-1034,Strela-1M,1.0,0.64,0.64
9703,,,,0.0,,
9704,S11044,Kosmos-1035,Strela-1M,1.0,0.64,0.64
9705,S11045,Kosmos-1036,Strela-1M,1.0,0.64,0.64
9706,S11046,Kosmos-1037,Strela-1M,1.0,0.64,0.64
9707,S11047,Kosmos-1038,Strela-1M,1.0,0.64,0.64
9708,S11048,Kosmos-1039,Strela-1M,1.0,0.64,0.64
9709,S11049,Kosmos-1040,Strela-1M,1.0,0.64,0.64
9710,S11050,Kosmos-1041,Strela-1M,1.0,0.64,0.64
9711,S11051,Kosmos-3M 82-429 Stage 2,-,1.0,10.08,10.08
9712,,,,0.0,,
9713,,,,0.0,,
9714,S11054,Navstar 3,GPS,1.0,6.24,13.78
9715,,,,0.0,,
9716,,,,0.0,,
9717,S11057,Molniya-3,Molniya-3,1.0,5.76,12.96
9718,,,,0.0,,
9719,,,,0.0,,
9720,S11060,Tiros-N,Tiros,1.0,7.03,9.31
9721,,,,0.0,,
9722,,,,0.0,,
9723,,,,0.0,,
9724,,,,0.0,,
9725,,,,0.0,,
9726,,,,0.0,,
9727,,,,0.0,,
9728,,,,0.0,,
9729,,,,0.0,,
9730,,,,0.0,,
9731,,,,0.0,,
9732,,,,0.0,,
9733,,,,0.0,,
9734,S11076,Blok-L,-,1.0,7.92,7.92
9735,,,,0.0,,
9736,,,,0.0,,
9737,S11079,Blok-L,-,1.0,6.75,6.75
9738,S11080,Nimbus 7,Nimbus,1.0,12.58,12.58
9739,S11081,CAMEO,Delta Attached,1.0,0.24,5.76
9740,,,,0.0,,
9741,,,,0.0,,
9742,S11084,Kosmos-1045,Meteor,1.0,6.3,6.3
9743,S11085,Radio RS-1,Radio RS,1.0,0.12,0.6
9744,S11086,Radio RS-2,Radio RS,1.0,0.12,0.6
9745,S11087,Tsiklon-3 55-502 Stage 3,-,1.0,6.16,6.16
9746,,,,0.0,,
9747,,,,0.0,,
9748,,,,0.0,,
9749,,,,0.0,,
9750,,,,0.0,,
9751,,,,0.0,,
9752,,,,0.0,,
9753,,,,0.0,,
9754,,,,0.0,,
9755,,,,0.0,,
9756,,,,0.0,,
9757,,,,0.0,,
9758,,,,0.0,,
9759,,,,0.0,,
9760,,,,0.0,,
9761,,,,0.0,,
9762,,,,0.0,,
9763,,,,0.0,,
9764,,,,0.0,,
9765,,,,0.0,,
9766,,,,0.0,,
9767,,,,0.0,,
9768,,,,0.0,,
9769,S11111,Kosmos-1048,Strela-2M,1.0,6.0,6.0
9770,S11112,Kosmos-3M 55-111 Stage 2,-,1.0,10.08,10.08
9771,,,,0.0,,
9772,,,,0.0,,
9773,S11115,NATO 3C,NATO,1.0,6.38,6.38
9774,,,,0.0,,
9775,,,,0.0,,
9776,,,,0.0,,
9777,,,,0.0,,
9778,,,,0.0,,
9779,,,,0.0,,
9780,,,,0.0,,
9781,,,,0.0,,
9782,,,,0.0,,
9783,,,,0.0,,
9784,,,,0.0,,
9785,S11128,Kosmos-1051,Strela-1M,1.0,0.64,0.64
9786,S11129,Kosmos-1052,Strela-1M,1.0,0.64,0.64
9787,S11130,Kosmos-1053,Strela-1M,1.0,0.64,0.64
9788,S11131,Kosmos-1054,Strela-1M,1.0,0.64,0.64
9789,S11132,Kosmos-1055,Strela-1M,1.0,0.64,0.64
9790,S11133,Kosmos-1056,Strela-1M,1.0,0.64,0.64
9791,S11134,Kosmos-1057,Strela-1M,1.0,0.64,0.64
9792,S11135,Kosmos-1058,Strela-1M,1.0,0.64,0.64
9793,S11136,Kosmos-3M 16-320 Stage 2,-,1.0,10.08,10.08
9794,,,,0.0,,
9795,,,,0.0,,
9796,,,,0.0,,
9797,,,,0.0,,
9798,S11141,Navstar 4,GPS,1.0,6.24,13.78
9799,S11142,SVS Stage 2,-,1.0,1.62,1.62
9800,,,,0.0,,
9801,S11144,DSCS II F-11,DSCS,1.0,9.72,9.72
9802,S11145,DSCS II F-12,DSCS,1.0,9.72,9.72
9803,,,,0.0,,
9804,S11147,Transtage 36,-,1.0,14.26,14.26
9805,,,,0.0,,
9806,,,,0.0,,
9807,,,,0.0,,
9808,,,,0.0,,
9809,,,,0.0,,
9810,S11153,Anik B,Anik,1.0,2.08,14.69
9811,,,,0.0,,
9812,,,,0.0,,
9813,,,,0.0,,
9814,,,,0.0,,
9815,S11158,Gorizont,Gorizont,1.0,18.15,31.35
9816,,,,0.0,,
9817,,,,0.0,,
9818,,,,0.0,,
9819,,,,0.0,,
9820,,,,0.0,,
9821,,,,0.0,,
9822,S11165,Kosmos-1066,Astrofizika,1.0,6.3,6.3
9823,S11166,Vostok-2M (N60) Stage 3,-,1.0,9.88,9.88
9824,,,,0.0,,
9825,S11168,Kosmos-1067,Sfera,1.0,6.0,34.0
9826,,,,0.0,,
9827,S11170,Kosmos-3M 82-430 Stage 2,-,1.0,10.08,10.08
9828,,,,0.0,,
9829,,,,0.0,,
9830,,,,0.0,,
9831,,,,0.0,,
9832,,,,0.0,,
9833,,,,0.0,,
9834,,,,0.0,,
9835,,,,0.0,,
9836,,,,0.0,,
9837,,,,0.0,,
9838,,,,0.0,,
9839,,,,0.0,,
9840,,,,0.0,,
9841,,,,0.0,,
9842,,,,0.0,,
9843,,,,0.0,,
9844,,,,0.0,,
9845,,,,0.0,,
9846,,,,0.0,,
9847,,,,0.0,,
9848,,,,0.0,,
9849,,,,0.0,,
9850,,,,0.0,,
9851,,,,0.0,,
9852,,,,0.0,,
9853,,,,0.0,,
9854,,,,0.0,,
9855,,,,0.0,,
9856,,,,0.0,,
9857,,,,0.0,,
9858,,,,0.0,,
9859,,,,0.0,,
9860,,,,0.0,,
9861,,,,0.0,,
9862,,,,0.0,,
9863,,,,0.0,,
9864,,,,0.0,,
9865,,,,0.0,,
9866,,,,0.0,,
9867,,,,0.0,,
9868,,,,0.0,,
9869,,,,0.0,,
9870,,,,0.0,,
9871,,,,0.0,,
9872,,,,0.0,,
9873,,,,0.0,,
9874,,,,0.0,,
9875,,,,0.0,,
9876,,,,0.0,,
9877,,,,0.0,,
9878,,,,0.0,,
9879,,,,0.0,,
9880,,,,0.0,,
9881,,,,0.0,,
9882,,,,0.0,,
9883,,,,0.0,,
9884,,,,0.0,,
9885,,,,0.0,,
9886,,,,0.0,,
9887,,,,0.0,,
9888,,,,0.0,,
9889,,,,0.0,,
9890,,,,0.0,,
9891,,,,0.0,,
9892,,,,0.0,,
9893,,,,0.0,,
9894,S11238,Kosmos-1072,Parus,1.0,10.5,35.7
9895,S11239,Kosmos-3M 82-437 Stage 2,-,1.0,10.08,10.08
9896,,,,0.0,,
9897,,,,0.0,,
9898,,,,0.0,,
9899,,,,0.0,,
9900,,,,0.0,,
9901,,,,0.0,,
9902,,,,0.0,,
9903,,,,0.0,,
9904,,,,0.0,,
9905,,,,0.0,,
9906,,,,0.0,,
9907,,,,0.0,,
9908,,,,0.0,,
9909,,,,0.0,,
9910,,,,0.0,,
9911,,,,0.0,,
9912,S11256,SCATHA,STP1,1.0,3.24,183.06
9913,,,,0.0,,
9914,,,,0.0,,
9915,,,,0.0,,
9916,,,,0.0,,
9917,S11261,Ayame,J ECS,1.0,2.8,2.8
9918,,,,0.0,,
9919,,,,0.0,,
9920,,,,0.0,,
9921,,,,0.0,,
9922,,,,0.0,,
9923,S11267,Tsiklon-3 55-503 Stage 3,-,1.0,6.16,6.16
9924,,,,0.0,,
9925,,,,0.0,,
9926,,,,0.0,,
9927,,,,0.0,,
9928,,,,0.0,,
9929,S11273,Ekran,Ekran,1.0,13.75,22.5
9930,,,,0.0,,
9931,,,,0.0,,
9932,,,,0.0,,
9933,,,,0.0,,
9934,,,,0.0,,
9935,,,,0.0,,
9936,,,,0.0,,
9937,,,,0.0,,
9938,,,,0.0,,
9939,,,,0.0,,
9940,,,,0.0,,
9941,,,,0.0,,
9942,,,,0.0,,
9943,,,,0.0,,
9944,S11288,Meteor-2,Meteor,1.0,6.3,6.3
9945,S11289,Vostok-2M (N63) Stage 3,-,1.0,9.88,9.88
9946,,,,0.0,,
9947,,,,0.0,,
9948,,,,0.0,,
9949,,,,0.0,,
9950,,,,0.0,,
9951,,,,0.0,,
9952,S11296,Kosmos-1081,Strela-1M,1.0,0.64,0.64
9953,S11297,Kosmos-1082,Strela-1M,1.0,0.64,0.64
9954,S11298,Kosmos-1083,Strela-1M,1.0,0.64,0.64
9955,S11299,Kosmos-1084,Strela-1M,1.0,0.64,0.64
9956,S11300,Kosmos-1085,Strela-1M,1.0,0.64,0.64
9957,S11301,Kosmos-1086,Strela-1M,1.0,0.64,0.64
9958,S11302,Kosmos-1087,Strela-1M,1.0,0.64,0.64
9959,S11303,Kosmos-1088,Strela-1M,1.0,0.64,0.64
9960,S11304,Kosmos-3M 68-312 Stage 2,-,1.0,10.08,10.08
9961,,,,0.0,,
9962,,,,0.0,,
9963,S11308,Kosmos-1089,Parus,1.0,10.5,35.7
9964,S11309,Kosmos-3M 72-413 Stage 2,-,1.0,10.08,10.08
9965,,,,0.0,,
9966,,,,0.0,,
9967,,,,0.0,,
9968,,,,0.0,,
9969,,,,0.0,,
9970,,,,0.0,,
9971,,,,0.0,,
9972,,,,0.0,,
9973,,,,0.0,,
9974,,,,0.0,,
9975,S11320,Kosmos-1091,Parus,1.0,10.5,35.7
9976,S11321,Kosmos-3M 82-424 Stage 2,-,1.0,10.08,10.08
9977,,,,0.0,,
9978,,,,0.0,,
9979,,,,0.0,,
9980,,,,0.0,,
9981,S11326,Kosmos-1092,Parus,1.0,10.5,35.7
9982,S11327,Kosmos-3M 82-423 Stage 2,-,1.0,10.08,10.08
9983,,,,0.0,,
9984,,,,0.0,,
9985,,,,0.0,,
9986,,,,0.0,,
9987,,,,0.0,,
9988,,,,0.0,,
9989,,,,0.0,,
9990,,,,0.0,,
9991,,,,0.0,,
9992,,,,0.0,,
9993,,,,0.0,,
9994,,,,0.0,,
9995,,,,0.0,,
9996,,,,0.0,,
9997,S11343,Raduga,Raduga,1.0,13.75,23.75
9998,,,,0.0,,
9999,,,,0.0,,
10000,,,,0.0,,
10001,,,,0.0,,
10002,,,,0.0,,
10003,,,,0.0,,
10004,,,,0.0,,
10005,,,,0.0,,
10006,,,,0.0,,
10007,S11353,FLTSATCOM F2,FLTSATCOM,1.0,3.12,31.68
10008,,,,0.0,,
10009,,,,0.0,,
10010,,,,0.0,,
10011,,,,0.0,,
10012,,,,0.0,,
10013,,,,0.0,,
10014,,,,0.0,,
10015,,,,0.0,,
10016,,,,0.0,,
10017,,,,0.0,,
10018,,,,0.0,,
10019,,,,0.0,,
10020,,,,0.0,,
10021,,,,0.0,,
10022,,,,0.0,,
10023,,,,0.0,,
10024,,,,0.0,,
10025,,,,0.0,,
10026,,,,0.0,,
10027,,,,0.0,,
10028,,,,0.0,,
10029,,,,0.0,,
10030,S11378,Kosmos-1104,Parus,1.0,10.5,35.7
10031,S11379,Kosmos-3M 82-418 Stage 2,-,1.0,10.08,10.08
10032,,,,0.0,,
10033,,,,0.0,,
10034,,,,0.0,,
10035,,,,0.0,,
10036,,,,0.0,,
10037,,,,0.0,,
10038,,,,0.0,,
10039,,,,0.0,,
10040,,,,0.0,,
10041,S11389,DMSP F-4,DMSP,1.0,9.15,9.15
10042,,,,0.0,,
10043,,,,0.0,,
10044,,,,0.0,,
10045,,,,0.0,,
10046,,,,0.0,,
10047,,,,0.0,,
10048,,,,0.0,,
10049,S11397,DSP F8,DSP,1.0,19.6,21.56
10050,,,,0.0,,
10051,,,,0.0,,
10052,,,,0.0,,
10053,,,,0.0,,
10054,,,,0.0,,
10055,,,,0.0,,
10056,,,,0.0,,
10057,,,,0.0,,
10058,,,,0.0,,
10059,,,,0.0,,
10060,,,,0.0,,
10061,,,,0.0,,
10062,,,,0.0,,
10063,,,,0.0,,
10064,,,,0.0,,
10065,S11416,NOAA 6,Tiros,1.0,7.03,9.31
10066,S11417,Kosmos-1109,Oko,1.0,8.0,10.0
10067,,,,0.0,,
10068,,,,0.0,,
10069,,,,0.0,,
10070,,,,0.0,,
10071,,,,0.0,,
10072,,,,0.0,,
10073,,,,0.0,,
10074,S11425,Kosmos-1110,Strela-2M,1.0,6.0,6.0
10075,,,,0.0,,
10076,S11427,Kosmos-3M 68-304 Stage 2,-,1.0,10.08,10.08
10077,,,,0.0,,
10078,,,,0.0,,
10079,,,,0.0,,
10080,,,,0.0,,
10081,,,,0.0,,
10082,,,,0.0,,
10083,,,,0.0,,
10084,,,,0.0,,
10085,S11436,Transtage 31,-,1.0,14.26,14.26
10086,,,,0.0,,
10087,,,,0.0,,
10088,,,,0.0,,
10089,S11440,Gorizont,Gorizont,1.0,18.15,31.35
10090,,,,0.0,,
10091,,,,0.0,,
10092,,,,0.0,,
10093,,,,0.0,,
10094,,,,0.0,,
10095,,,,0.0,,
10096,,,,0.0,,
10097,,,,0.0,,
10098,,,,0.0,,
10099,,,,0.0,,
10100,,,,0.0,,
10101,,,,0.0,,
10102,,,,0.0,,
10103,,,,0.0,,
10104,,,,0.0,,
10105,,,,0.0,,
10106,,,,0.0,,
10107,,,,0.0,,
10108,,,,0.0,,
10109,,,,0.0,,
10110,,,,0.0,,
10111,,,,0.0,,
10112,,,,0.0,,
10113,,,,0.0,,
10114,,,,0.0,,
10115,,,,0.0,,
10116,,,,0.0,,
10117,,,,0.0,,
10118,,,,0.0,,
10119,,,,0.0,,
10120,,,,0.0,,
10121,,,,0.0,,
10122,,,,0.0,,
10123,,,,0.0,,
10124,,,,0.0,,
10125,,,,0.0,,
10126,,,,0.0,,
10127,,,,0.0,,
10128,,,,0.0,,
10129,,,,0.0,,
10130,S11484,Westar 3,Westar A,1.0,3.04,7.03
10131,,,,0.0,,
10132,,,,0.0,,
10133,,,,0.0,,
10134,,,,0.0,,
10135,,,,0.0,,
10136,,,,0.0,,
10137,,,,0.0,,
10138,,,,0.0,,
10139,,,,0.0,,
10140,,,,0.0,,
10141,,,,0.0,,
10142,,,,0.0,,
10143,,,,0.0,,
10144,,,,0.0,,
10145,,,,0.0,,
10146,,,,0.0,,
10147,,,,0.0,,
10148,,,,0.0,,
10149,,,,0.0,,
10150,,,,0.0,,
10151,,,,0.0,,
10152,,,,0.0,,
10153,,,,0.0,,
10154,,,,0.0,,
10155,S11510,Kosmos-1125,Strela-2M,1.0,6.0,6.0
10156,S11511,Kosmos-3M 82-419 Stage 2,-,1.0,10.08,10.08
10157,,,,0.0,,
10158,,,,0.0,,
10159,,,,0.0,,
10160,,,,0.0,,
10161,,,,0.0,,
10162,,,,0.0,,
10163,,,,0.0,,
10164,,,,0.0,,
10165,,,,0.0,,
10166,,,,0.0,,
10167,,,,0.0,,
10168,,,,0.0,,
10169,,,,0.0,,
10170,,,,0.0,,
10171,,,,0.0,,
10172,,,,0.0,,
10173,,,,0.0,,
10174,,,,0.0,,
10175,,,,0.0,,
10176,,,,0.0,,
10177,,,,0.0,,
10178,,,,0.0,,
10179,,,,0.0,,
10180,,,,0.0,,
10181,,,,0.0,,
10182,S11538,Kosmos-1130,Strela-1M,1.0,0.64,0.64
10183,S11539,Kosmos-1131,Strela-1M,1.0,0.64,0.64
10184,S11540,Kosmos-1132,Strela-1M,1.0,0.64,0.64
10185,S11541,Kosmos-1133,Strela-1M,1.0,0.64,0.64
10186,S11542,Kosmos-1134,Strela-1M,1.0,0.64,0.64
10187,S11543,Kosmos-1135,Strela-1M,1.0,0.64,0.64
10188,S11544,Kosmos-1136,Strela-1M,1.0,0.64,0.64
10189,S11545,Kosmos-1137,Strela-1M,1.0,0.64,0.64
10190,S11546,Kosmos-3M 47-243 Stage 2,-,1.0,10.08,10.08
10191,,,,0.0,,
10192,,,,0.0,,
10193,,,,0.0,,
10194,,,,0.0,,
10195,,,,0.0,,
10196,,,,0.0,,
10197,,,,0.0,,
10198,,,,0.0,,
10199,,,,0.0,,
10200,,,,0.0,,
10201,,,,0.0,,
10202,S11558,OPS 1948,VORTEX,1.0,15.0,75.0
10203,,,,0.0,,
10204,S11560,Transtage 34,-,1.0,14.26,14.26
10205,S11561,Ekran,Ekran,1.0,13.75,22.5
10206,,,,0.0,,
10207,,,,0.0,,
10208,,,,0.0,,
10209,,,,0.0,,
10210,,,,0.0,,
10211,S11567,Blok DM  No. 1L,-,1.0,23.31,23.31
10212,S11568,Blok DM  No. 3L,-,1.0,23.31,23.31
10213,S11569,Blok DM  No. 6L,-,1.0,23.31,23.31
10214,S11570,Blok DM  No. 7L,-,1.0,23.31,23.31
10215,S11571,Blok DM  No. 9L,-,1.0,23.31,23.31
10216,,,,0.0,,
10217,S11573,Kosmos-1140,Strela-2M,1.0,6.0,6.0
10218,S11574,Kosmos-3M 72-407 Stage 2,-,1.0,10.08,10.08
10219,,,,0.0,,
10220,,,,0.0,,
10221,,,,0.0,,
10222,,,,0.0,,
10223,,,,0.0,,
10224,,,,0.0,,
10225,,,,0.0,,
10226,,,,0.0,,
10227,,,,0.0,,
10228,,,,0.0,,
10229,S11585,Kosmos-1141,Parus,1.0,10.5,35.7
10230,S11586,Kosmos-3M 72-410 Stage 2,-,1.0,10.08,10.08
10231,,,,0.0,,
10232,,,,0.0,,
10233,,,,0.0,,
10234,,,,0.0,,
10235,,,,0.0,,
10236,,,,0.0,,
10237,,,,0.0,,
10238,,,,0.0,,
10239,,,,0.0,,
10240,,,,0.0,,
10241,,,,0.0,,
10242,,,,0.0,,
10243,,,,0.0,,
10244,,,,0.0,,
10245,,,,0.0,,
10246,,,,0.0,,
10247,,,,0.0,,
10248,,,,0.0,,
10249,S11605,Meteor-2,Meteor,1.0,6.3,6.3
10250,,,,0.0,,
10251,S11608,Vostok-2M (N67) Stage 3,-,1.0,9.88,9.88
10252,,,,0.0,,
10253,,,,0.0,,
10254,,,,0.0,,
10255,,,,0.0,,
10256,,,,0.0,,
10257,,,,0.0,,
10258,,,,0.0,,
10259,,,,0.0,,
10260,,,,0.0,,
10261,,,,0.0,,
10262,,,,0.0,,
10263,,,,0.0,,
10264,S11621,DSCS II F-13,DSCS,1.0,9.72,9.72
10265,S11622,DSCS II F-14,DSCS,1.0,9.72,9.72
